plate_score,region_score,start_direction,end_direction,hour,is_weekend,month,daily_visits,lag_7,lag_14,lag_30,rolling_7,is_holiday,is_long_weekend,is_local,days_since_first_visit,client_lifetime_visits,client_active_days_last_30d,client_weekend_frac_last_90d,avg_gap_days,std_gap_days,is_weekly_visitor,is_monthly_visitor,daily_visits
0.994,0.635,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,5.0,3.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.067,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.985,0.11,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,4245.0
0.987,0.861,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.99,0.689,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.891,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.984,0.028,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,6.0,3.0,0.0,1.5,0.5,1,0,4245.0
1.0,0.86,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,4245.0
0.994,0.702,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,213,9.0,4.0,0.0,42.6,83.2,0,0,4245.0
0.993,0.819,54.0,79.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.995,0.505,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.984,0.483,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.512,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,3.0,2.0,0.0,2.0,0.0,1,0,4245.0
0.999,0.411,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.03,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.975,0.719,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.623,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.136,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.161,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.949,0.019,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.721,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,4245.0
1.0,0.891,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.757,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.692,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,17.0,3.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.832,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.946,0.48,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.018,180.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.899,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.501,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.995,0.132,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.993,0.781,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.792,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.863,0.772,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.977,0.067,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.755,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.244,76.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.927,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,1.0,0.0,2.0,0.0,1,0,4245.0
0.998,0.895,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.126,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.852,0.831,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.929,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.766,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.853,74.0,70.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.999,0.394,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,3.0,3.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
1.0,0.323,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.972,0.787,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.926,0.036,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.235,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.948,0.145,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.75,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,4.0,3.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
1.0,0.373,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.941,0.373,78.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.27,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,4245.0
0.782,0.317,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.163,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,5.0,3.0,0.0,1.5,0.5,1,0,4245.0
0.999,0.879,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.93,74.0,74.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.831,0.097,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.969,0.393,81.0,78.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,2.0,2.0,0.0,1.5,0.5,1,0,4245.0
1.0,0.499,70.0,70.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,1.0,0.0,1.5,0.5,1,0,4245.0
0.891,0.754,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.964,0.325,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,4.0,3.0,0.0,1.5,0.5,1,0,4245.0
0.998,0.697,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.564,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.362,88.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,6.0,3.0,0.0,1.5,0.5,1,0,4245.0
0.971,0.739,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,1.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
0.978,0.142,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.991,0.177,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,3.0,3.0,0.0,1.0,0.0,1,0,4245.0
0.992,0.721,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.995,0.061,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.378,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,4245.0
0.908,0.646,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.999,0.958,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,10.0,4.0,0.0,1.0,0.0,1,0,4245.0
0.899,0.19,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.915,0.146,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.885,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.997,0.868,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.503,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,1.0,1.0,0.0,2.5,1.5,1,0,4245.0
1.0,0.503,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,8.0,4.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.884,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,2.0,2.0,0.0,1.5,0.8660254037844386,1,0,4245.0
0.958,0.65,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,2.0,2.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
0.998,0.777,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.973,0.759,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.173,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,1.0,1.0,0.0,3.0,0.0,1,0,4245.0
1.0,0.536,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.02,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.757,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.648,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.998,0.938,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,3.0,3.0,0.0,1.25,0.4330127018922193,1,0,4245.0
1.0,0.216,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,4245.0
0.857,0.048,180.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.668,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.281,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.044,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,6.0,3.0,0.0,1.5,0.5,1,0,4245.0
1.0,0.593,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.729,0.259,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.865,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.99,0.275,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.624,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,4245.0
0.996,0.334,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.976,0.852,79.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.697,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,7.0,4.0,0.0,1.0,0.0,1,0,4245.0
0.999,0.883,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.564,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,3.0,3.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
0.998,0.165,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.917,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,4245.0
0.999,0.692,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.97,0.079,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
0.999,0.905,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.997,0.947,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.705,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.837,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,3,7.0,3.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.762,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.676,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,2.0,2.0,0.0,2.0,0.0,1,0,4245.0
0.998,0.07,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.699,76.0,73.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.62,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.972,0.679,72.0,75.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.915,0.567,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.9,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.986,0.584,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.809,78.0,73.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.742,0.061,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.723,0.787,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.698,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.827,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.65,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.789,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,3.0,2.0,0.0,1.0,0.0,1,0,4245.0
0.989,0.422,71.0,77.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.891,0.17,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.712,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.782,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.924,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.712,0.966,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.804,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.982,0.682,66.0,69.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.728,0.895,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.886,0.442,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.944,0.561,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.99,0.178,77.0,79.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.692,63.0,61.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.92,0.711,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.99,0.624,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,4.0,3.0,0.0,1.2,0.4000000000000001,1,0,4245.0
0.987,0.864,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.987,0.254,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,6.0,3.0,0.0,1.3333333333333333,0.4714045207910317,1,0,4245.0
0.982,0.402,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.534,180.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,10.0,4.0,0.0,1.0,0.0,1,0,4245.0
0.999,0.293,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,4245.0
0.986,0.337,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,4245.0
0.724,0.705,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.814,0.771,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.857,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.682,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,1.0,1.0,0.0,1.5,0.5,1,0,4245.0
0.894,0.158,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.891,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.082,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,1,2.0,1.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.813,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.08,76.0,76.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
1.0,0.828,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.999,0.768,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.782,74.0,76.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.861,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.993,0.965,72.0,72.0,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.994,0.103,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.998,0.342,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.98,0.864,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
0.996,0.347,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,4245.0
1.0,0.808,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,4,2.0,1.0,0.0,4.0,0.0,1,0,4245.0
0.984,0.548,165.0,,14,0,4,4245.0,1.0,6.0,2.0,2118.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4245.0
